Customer_ID,gender,Partner,Dependents,Senior_Citizen,Call_Duration,Data_Usage,Plan_Type,Plan_Level,Monthly_Bill_Amount,Tenure_Months,Multiple_Lines,Tech_Support,Churn
NSat2303,Male,No,No,0,264,24.77,Prepaid,Basic,88,13,No,Yes,1
NSat2304,Female,Yes,Yes,0,182,31.39,Prepaid,Premium,126,20,Yes,Yes,0
NSat2305,Male,No,Yes,0,378,20.19,Prepaid,Basic,92,12,Yes,No,0
NSat2306,Male,Yes,Yes,0,380,28.24,Prepaid,Basic,92,10,Yes,No,0
NSat2307,Male,Yes,No,1,107,20.24,Prepaid,Premium,126,34,Yes,Yes,0
NSat2308,Male,Yes,Yes,0,280,30.83,Prepaid,Premium,126,46,Yes,Yes,0
NSat2309,Male,Yes,Yes,1,474,32.33,Prepaid,Basic,92,10,Yes,No,0
NSat2310,Male,No,Yes,0,330,25.03,Prepaid,Premium,126,17,Yes,Yes,0
NSat2311,Female,No,No,0,472,25.3,Prepaid,Basic,80,11,No,No,1
NSat2312,Female,No,No,0,216,27.68,Postpaid,Premium,159.75,13,Yes,Yes,1
NSat2313,Female,No,No,0,149,29.6,Prepaid,Basic,100,3,Yes,Yes,1
NSat2314,Female,Yes,No,1,294,30.51,Prepaid,Premium,126,45,Yes,Yes,0
NSat2315,Male,No,No,0,360,24.36,Prepaid,Basic,80,6,No,No,0
NSat2316,Male,Yes,Yes,0,360,23.58,Prepaid,Basic,100,14,Yes,Yes,1
NSat2317,Male,No,No,0,336,26.41,Prepaid,Basic,80,11,No,No,0
NSat2318,Female,Yes,Yes,0,192,26.79,Prepaid,Basic,88,2,No,Yes,0
NSat2319,Male,Yes,No,1,261,25.58,Prepaid,Premium,126,47,Yes,Yes,0
NSat2320,Male,Yes,No,0,284,29.57,Prepaid,Basic,100,6,Yes,Yes,0
NSat2321,Female,No,No,1,356,21.61,Postpaid,Premium,309.7,13,Yes,Yes,1
NSat2322,Female,Yes,Yes,0,84,20.96,Prepaid,Premium,126,18,Yes,Yes,0
NSat2323,Male,No,No,0,397,25.12,Prepaid,Premium,126,22,Yes,Yes,0
NSat2324,Female,Yes,Yes,0,115,21.09,Postpaid,Premium,319.45,15,Yes,Yes,1
NSat2325,Male,No,No,0,475,24.73,Prepaid,Basic,88,3,No,Yes,0
NSat2326,Female,Yes,No,0,132,21.8,Prepaid,Premium,126,55,Yes,Yes,0
NSat2327,Female,Yes,No,1,192,23.56,Prepaid,Premium,126,10,Yes,Yes,0
NSat2328,Female,No,No,1,387,21.2,Prepaid,Basic,80,4,No,No,1
NSat2329,Female,Yes,Yes,1,187,29.09,Prepaid,Premium,126,53,Yes,Yes,0
NSat2330,Female,No,No,1,108,25.3,Prepaid,Basic,92,4,Yes,No,0
NSat2331,Female,Yes,Yes,0,176,26.96,Prepaid,Premium,126,38,Yes,Yes,0
NSat2332,Female,No,No,0,141,19.51,Postpaid,Premium,320.75,15,Yes,Yes,1
NSat2333,Male,No,No,0,300,23.96,Postpaid,Premium,148.8,15,Yes,Yes,1
NSat2334,Female,No,No,0,394,27.87,Prepaid,Basic,92,12,Yes,No,1
NSat2335,Female,No,No,0,419,25.11,Postpaid,Premium,176.1,16,Yes,Yes,1
NSat2336,Male,Yes,Yes,0,505,26.3,Postpaid,Premium,306,14,Yes,Yes,1
NSat2337,Female,No,No,0,91,20.63,Prepaid,Basic,92,9,Yes,No,0
NSat2338,Female,No,No,0,117,27.23,Prepaid,Basic,100,3,Yes,Yes,1
NSat2339,Female,No,No,0,240,31.7,Prepaid,Basic,80,7,No,No,0
NSat2340,Male,Yes,No,0,372,20.74,Prepaid,Basic,92,10,Yes,No,0
NSat2341,Female,No,No,1,381,27.23,Prepaid,Basic,88,12,No,Yes,0
NSat2342,Female,Yes,No,0,370,25.33,Prepaid,Premium,126,56,Yes,Yes,0
NSat2343,Female,Yes,Yes,0,55,23.84,Prepaid,Basic,92,7,Yes,No,0
NSat2344,Male,No,No,0,276,25.58,Postpaid,Premium,89.1,14,Yes,Yes,1
NSat2345,Female,No,Yes,0,303,26.85,Prepaid,Premium,126,58,Yes,Yes,0
NSat2346,Female,No,No,1,306,27.59,Postpaid,Premium,221.05,14,Yes,Yes,1
NSat2347,Female,No,No,0,416,26.4,Postpaid,Premium,364.8,16,Yes,Yes,1
NSat2348,Female,Yes,No,0,92,23.35,Prepaid,Basic,80,4,No,No,1
NSat2349,Female,No,No,0,428,31.49,Postpaid,Premium,276.45,17,Yes,Yes,1
NSat2350,Female,Yes,No,1,252,32.03,Prepaid,Basic,80,1,No,No,1
NSat2351,Male,Yes,Yes,0,442,28.38,Prepaid,Basic,100,7,Yes,Yes,0
NSat2352,Male,No,Yes,0,380,31.67,Prepaid,Premium,126,54,Yes,Yes,0
NSat2353,Female,No,No,1,482,26.43,Prepaid,Basic,80,7,No,No,0
NSat2354,Male,Yes,Yes,0,486,26.87,Prepaid,Basic,92,6,Yes,No,0
NSat2355,Female,No,No,1,199,24.4,Prepaid,Premium,126,32,Yes,Yes,0
NSat2356,Female,No,No,0,315,22.6,Prepaid,Premium,126,52,Yes,Yes,0
NSat2357,Female,No,No,1,292,27.75,Postpaid,Premium,94.8,13,Yes,Yes,1
NSat2358,Male,Yes,No,0,139,25.1,Prepaid,Premium,126,17,Yes,Yes,0
NSat2359,Male,Yes,No,1,350,26.08,Prepaid,Basic,80,6,No,No,1
NSat2360,Male,Yes,Yes,0,370,26.71,Prepaid,Premium,126,52,Yes,Yes,0
NSat2361,Male,No,Yes,0,105,23.47,Postpaid,Premium,198.8,13,Yes,Yes,1
NSat2362,Female,No,No,0,511,29.75,Prepaid,Premium,126,58,Yes,Yes,0
NSat2363,Male,Yes,No,0,252,32.06,Prepaid,Premium,126,42,Yes,Yes,0
NSat2364,Female,No,No,0,471,24.37,Postpaid,Premium,312.95,13,Yes,Yes,1
NSat2365,Male,No,No,0,248,25.52,Prepaid,Basic,88,2,No,Yes,0
NSat2366,Male,No,No,0,364,28.05,Prepaid,Basic,80,12,No,No,0
NSat2367,Male,Yes,No,0,177,25.53,Prepaid,Basic,80,12,No,No,0
NSat2368,Female,No,No,0,115,25.04,Postpaid,Premium,259.6,15,Yes,Yes,1
NSat2369,Male,Yes,No,0,30,25.63,Postpaid,Premium,182.15,13,Yes,Yes,1
NSat2370,Male,Yes,Yes,0,202,24.61,Prepaid,Premium,126,45,Yes,Yes,0
NSat2371,Male,Yes,Yes,0,403,22.84,Prepaid,Premium,126,58,Yes,Yes,0
NSat2372,Male,No,No,0,494,24.79,Postpaid,Premium,221.25,13,Yes,Yes,1
NSat2373,Male,No,Yes,0,262,24.43,Prepaid,Premium,126,29,Yes,Yes,0
NSat2374,Female,Yes,Yes,0,389,25.98,Prepaid,Basic,100,1,Yes,Yes,1
NSat2375,Male,No,No,0,317,24.74,Prepaid,Premium,126,31,Yes,Yes,0
NSat2376,Female,No,No,0,286,24.16,Prepaid,Premium,126,3,Yes,Yes,0
NSat2377,Male,No,No,0,125,30.01,Postpaid,Premium,255.8,13,Yes,Yes,1
NSat2378,Female,Yes,No,0,58,25.57,Prepaid,Basic,100,9,Yes,Yes,0
NSat2379,Female,No,No,0,124,24.23,Prepaid,Premium,126,57,Yes,Yes,0
NSat2380,Male,No,No,0,297,28.56,Prepaid,Basic,100,3,Yes,Yes,1
NSat2381,Female,Yes,No,0,118,26.81,Prepaid,Premium,126,21,Yes,Yes,0
NSat2382,Male,No,No,0,344,28.91,Prepaid,Premium,126,38,Yes,Yes,0
NSat2383,Male,Yes,Yes,1,372,25.28,Prepaid,Basic,88,10,No,Yes,0
NSat2384,Male,No,No,0,170,27.5,Prepaid,Basic,92,12,Yes,No,1
NSat2385,Male,No,No,0,143,24.32,Prepaid,Basic,92,11,Yes,No,1
NSat2386,Male,Yes,No,1,246,23.84,Postpaid,Premium,284.15,15,Yes,Yes,1
NSat2387,Female,Yes,No,1,104,20.08,Prepaid,Basic,92,11,Yes,No,1
NSat2388,Female,No,No,0,308,32.21,Prepaid,Premium,126,41,Yes,Yes,0
NSat2389,Male,No,No,0,406,29.19,Prepaid,Premium,126,23,Yes,Yes,0
NSat2390,Male,No,Yes,0,250,28.26,Prepaid,Basic,80,10,No,No,1
NSat2391,Female,No,No,0,405,30.39,Prepaid,Basic,92,3,Yes,No,0
NSat2392,Male,Yes,No,1,132,30.52,Prepaid,Basic,100,14,Yes,Yes,1
NSat2393,Female,No,No,1,247,25.54,Prepaid,Basic,80,6,No,No,1
NSat2394,Female,No,No,0,310,22,Postpaid,Premium,124.3,17,Yes,Yes,1
NSat2395,Female,Yes,No,1,264,26.73,Postpaid,Premium,297.05,13,Yes,Yes,1
NSat2396,Female,No,No,0,124,23.68,Postpaid,Premium,215.8,17,Yes,Yes,1
NSat2397,Male,Yes,No,1,102,31.55,Prepaid,Premium,126,36,Yes,Yes,0
NSat2398,Female,No,No,0,501,27.13,Prepaid,Premium,126,49,Yes,Yes,0
NSat2399,Male,No,No,1,486,27.25,Postpaid,Premium,245.35,16,Yes,Yes,1
NSat2400,Female,Yes,Yes,0,56,21.26,Postpaid,Premium,198.9,13,Yes,Yes,1
NSat2401,Female,No,No,0,82,20.24,Prepaid,Basic,80,9,No,No,1
NSat2402,Female,No,No,0,282,24.54,Prepaid,Basic,80,2,No,No,0
NSat2403,Male,Yes,Yes,0,409,29.96,Prepaid,Premium,126,21,Yes,Yes,0
NSat2404,Female,Yes,No,0,96,29.28,Prepaid,Basic,88,8,No,Yes,0
NSat2405,Male,No,No,0,495,24.89,Postpaid,Premium,311.9,18,Yes,Yes,1
NSat2406,Male,No,No,0,395,22.2,Prepaid,Basic,80,7,No,No,0
NSat2407,Male,Yes,Yes,0,286,32.46,Prepaid,Premium,126,40,Yes,Yes,0
NSat2408,Male,Yes,Yes,1,317,28.15,Prepaid,Premium,126,33,Yes,Yes,0
NSat2409,Female,No,No,0,518,23.06,Prepaid,Premium,126,17,Yes,Yes,0
NSat2410,Male,No,No,0,245,25.03,Prepaid,Basic,80,8,No,No,1
NSat2411,Male,No,No,1,271,22.46,Postpaid,Premium,305.85,31,Yes,Yes,0
NSat2412,Female,Yes,No,0,94,19.09,Prepaid,Basic,92,10,Yes,No,0
NSat2413,Female,Yes,No,0,360,30.21,Postpaid,Premium,112.2,15,Yes,Yes,0
NSat2414,Male,No,No,0,319,20.29,Postpaid,Premium,351,39,Yes,Yes,0
NSat2415,Female,Yes,No,1,195,21.64,Prepaid,Premium,126,57,Yes,Yes,0
NSat2416,Female,Yes,Yes,0,120,25.33,Prepaid,Basic,80,7,No,No,0
NSat2417,Male,Yes,No,0,86,27.26,Prepaid,Basic,100,8,Yes,Yes,1
NSat2418,Female,Yes,Yes,0,118,29.28,Prepaid,Basic,92,2,Yes,No,1
NSat2419,Female,Yes,Yes,0,233,28.52,Prepaid,Premium,126,31,Yes,Yes,0
NSat2420,Female,No,No,1,368,22.58,Prepaid,Basic,80,3,No,No,0
NSat2421,Female,Yes,Yes,0,242,28.33,Prepaid,Premium,126,41,Yes,Yes,0
NSat2422,Female,No,No,0,345,25.81,Prepaid,Basic,80,5,No,No,1
NSat2423,Male,No,Yes,0,290,27.65,Prepaid,Premium,126,52,Yes,Yes,0
NSat2424,Male,Yes,Yes,0,489,25.7,Postpaid,Premium,139.05,23,Yes,Yes,0
NSat2425,Female,No,No,0,115,24.85,Prepaid,Basic,80,7,No,No,1
NSat2426,Female,Yes,No,1,486,20.55,Postpaid,Premium,319.6,51,Yes,Yes,0
NSat2427,Male,Yes,No,1,486,26.1,Prepaid,Basic,92,6,Yes,No,0
NSat2428,Female,Yes,Yes,0,148,31.05,Prepaid,Basic,92,6,Yes,No,1
NSat2429,Male,No,No,0,430,22.42,Prepaid,Premium,126,53,Yes,Yes,0
NSat2430,Female,Yes,No,0,267,27.89,Prepaid,Basic,100,11,Yes,Yes,0
NSat2431,Female,Yes,Yes,0,109,25.67,Prepaid,Basic,80,4,No,No,0
NSat2432,Female,Yes,Yes,0,335,26.93,Postpaid,Premium,362.5,44,Yes,Yes,0
NSat2433,Male,No,No,0,478,29.55,Prepaid,Premium,126,33,Yes,Yes,0
NSat2434,Male,No,No,0,357,31.26,Prepaid,Basic,80,9,No,No,0
NSat2435,Male,Yes,No,0,406,20.39,Postpaid,Premium,125.8,32,Yes,Yes,0
NSat2436,Female,No,No,0,356,22.79,Prepaid,Basic,88,4,No,Yes,0
NSat2437,Male,Yes,No,0,346,29.66,Prepaid,Basic,80,3,No,No,0
NSat2438,Male,Yes,Yes,0,41,30,Prepaid,Premium,126,50,Yes,Yes,0
NSat2439,Male,Yes,No,0,458,28.17,Prepaid,Basic,100,4,Yes,Yes,1
NSat2440,Male,No,No,0,126,26.39,Prepaid,Basic,88,5,No,Yes,0
NSat2441,Female,Yes,Yes,0,217,23.11,Prepaid,Basic,100,9,Yes,Yes,1
NSat2442,Female,No,No,1,208,30.21,Prepaid,Premium,126,53,Yes,Yes,0
NSat2443,Female,Yes,No,0,282,29.35,Prepaid,Basic,100,9,Yes,Yes,0
NSat2444,Female,No,Yes,0,329,22.5,Prepaid,Basic,92,8,Yes,No,1
NSat2445,Female,Yes,No,0,182,23.39,Prepaid,Basic,80,2,No,No,1
NSat2446,Female,No,No,0,77,26.83,Prepaid,Basic,92,4,Yes,No,1
NSat2447,Female,No,No,0,76,25.38,Prepaid,Basic,80,6,No,No,1
NSat2448,Female,Yes,Yes,0,266,28.21,Prepaid,Basic,92,5,Yes,No,1
NSat2449,Male,Yes,Yes,0,220,27.44,Prepaid,Basic,80,12,No,No,1
NSat2450,Male,Yes,Yes,0,107,27.38,Prepaid,Premium,126,53,Yes,Yes,0
NSat2451,Female,No,No,0,409,28.75,Prepaid,Basic,92,2,Yes,No,1
NSat2452,Female,No,No,1,277,29.84,Prepaid,Premium,126,46,Yes,Yes,0
NSat2453,Male,Yes,No,0,112,20.55,Prepaid,Basic,88,11,No,Yes,1
NSat2454,Female,Yes,Yes,0,171,26.04,Prepaid,Basic,80,1,No,No,1
NSat2455,Female,Yes,No,0,75,26.49,Prepaid,Basic,92,6,Yes,No,0
NSat2456,Female,No,No,0,266,24.49,Prepaid,Basic,92,9,Yes,No,0
NSat2457,Male,Yes,Yes,0,377,22.24,Postpaid,Premium,211.3,25,Yes,Yes,0
NSat2458,Female,Yes,Yes,0,324,22.75,Prepaid,Basic,88,11,No,Yes,1
NSat2459,Male,Yes,No,0,32,29.39,Prepaid,Premium,126,8,Yes,Yes,0
NSat2460,Male,No,No,0,432,24.66,Postpaid,Premium,349.35,47,Yes,Yes,0
NSat2461,Male,No,Yes,0,185,27.01,Prepaid,Basic,80,3,No,No,1
NSat2462,Female,Yes,No,0,146,28.13,Postpaid,Premium,139.85,45,Yes,Yes,0
NSat2463,Male,Yes,Yes,0,343,23.69,Prepaid,Premium,126,48,Yes,Yes,0
NSat2464,Male,No,No,0,113,22.58,Postpaid,Premium,277.15,31,Yes,Yes,0
NSat2465,Male,Yes,No,1,215,23.85,Postpaid,Premium,342.65,50,Yes,Yes,0
NSat2466,Male,No,No,0,163,24.72,Postpaid,Premium,210.65,42,Yes,Yes,0
NSat2467,Male,Yes,No,1,163,24.35,Prepaid,Premium,126,39,Yes,Yes,0
NSat2468,Male,Yes,Yes,0,88,28.48,Postpaid,Premium,352.15,54,Yes,Yes,0
NSat2469,Female,No,Yes,0,125,29.64,Prepaid,Premium,126,24,Yes,Yes,0
NSat2470,Female,Yes,Yes,0,96,32.78,Prepaid,Premium,126,50,Yes,Yes,0
NSat2471,Female,No,No,1,145,27.41,Postpaid,Premium,310.1,33,Yes,Yes,0
NSat2472,Male,No,No,0,53,27.95,Prepaid,Basic,80,4,No,No,1
NSat2473,Male,Yes,No,0,120,21.38,Prepaid,Basic,80,6,No,No,0
NSat2474,Male,Yes,No,0,98,32.49,Prepaid,Basic,88,12,No,Yes,0
NSat2475,Female,Yes,Yes,0,447,20.81,Prepaid,Premium,126,33,Yes,Yes,0
NSat2476,Male,No,No,0,345,27.38,Postpaid,Premium,112.5,55,Yes,Yes,0
NSat2477,Male,Yes,Yes,1,185,30.06,Prepaid,Premium,126,59,Yes,Yes,0
NSat2478,Female,Yes,Yes,0,344,30.99,Prepaid,Basic,88,7,No,Yes,1
NSat2479,Male,No,No,0,103,32.26,Prepaid,Premium,126,29,Yes,Yes,0
NSat2480,Female,No,Yes,0,61,25.32,Prepaid,Basic,80,14,No,No,1
NSat2481,Male,Yes,Yes,0,150,22.04,Prepaid,Basic,80,3,No,No,0
NSat2482,Female,Yes,No,0,443,32.87,Prepaid,Basic,80,13,No,No,1
NSat2483,Female,No,No,1,77,20.75,Prepaid,Premium,126,18,Yes,Yes,0
NSat2484,Female,Yes,No,0,46,24.38,Prepaid,Premium,126,41,Yes,Yes,0
NSat2485,Female,Yes,Yes,0,498,25.53,Prepaid,Basic,80,12,No,No,0
NSat2486,Male,Yes,Yes,0,275,31.59,Prepaid,Premium,126,48,Yes,Yes,0
NSat2487,Female,No,No,0,104,31.08,Prepaid,Premium,126,45,Yes,Yes,0
NSat2488,Male,No,No,0,249,20.05,Prepaid,Basic,100,5,Yes,Yes,0
NSat2489,Female,Yes,Yes,0,214,24.51,Prepaid,Basic,88,12,No,Yes,1
NSat2490,Male,No,Yes,0,411,23.04,Prepaid,Basic,92,10,Yes,No,0
NSat2491,Male,Yes,Yes,0,315,31.83,Postpaid,Premium,138.15,30,Yes,Yes,0
NSat2492,Female,No,No,0,197,21.15,Prepaid,Basic,80,10,No,No,0
NSat2493,Female,Yes,No,0,202,27.92,Postpaid,Premium,297.1,19,Yes,Yes,0
NSat2494,Male,Yes,No,1,322,28.85,Prepaid,Basic,92,4,Yes,No,0
NSat2495,Male,No,No,0,281,30.97,Prepaid,Basic,80,3,No,No,1
NSat2496,Male,No,No,0,395,31.36,Prepaid,Premium,126,15,Yes,Yes,0
NSat2497,Male,Yes,No,0,153,30.14,Prepaid,Basic,88,5,No,Yes,0
NSat2498,Female,Yes,No,0,218,29.49,Prepaid,Basic,80,5,No,No,1
NSat2499,Female,No,No,1,350,25,Prepaid,Basic,80,10,No,No,1
NSat2500,Female,No,No,0,28,28.92,Prepaid,Premium,126,44,Yes,Yes,0
NSat2501,Male,No,No,0,320,22.18,Postpaid,Premium,119.25,40,Yes,Yes,0
NSat2502,Female,Yes,No,1,133,22.13,Prepaid,Basic,92,5,Yes,No,1
NSat2503,Female,Yes,Yes,0,273,28.27,Prepaid,Basic,92,11,Yes,No,0
NSat2504,Female,Yes,Yes,0,268,28.68,Prepaid,Premium,126,50,Yes,Yes,0
NSat2505,Male,No,Yes,0,91,23.04,Prepaid,Basic,100,9,Yes,Yes,0
NSat2506,Female,No,No,1,117,28.31,Prepaid,Premium,126,27,Yes,Yes,0
NSat2507,Male,No,Yes,0,48,27.26,Prepaid,Premium,126,32,Yes,Yes,0
NSat2508,Male,Yes,No,0,95,21.07,Prepaid,Basic,88,4,No,Yes,0
NSat2509,Female,Yes,Yes,0,252,27.39,Postpaid,Premium,126.9,41,Yes,Yes,0
NSat2510,Female,No,No,0,489,22.2,Postpaid,Premium,172.45,10,Yes,Yes,0
NSat2511,Male,Yes,Yes,1,100,24.52,Postpaid,Premium,246.2,41,Yes,Yes,0
NSat2512,Male,No,No,0,335,24,Prepaid,Basic,92,9,Yes,No,1
NSat2513,Female,Yes,No,1,304,23.03,Prepaid,Basic,92,12,Yes,No,1
NSat2514,Female,No,No,0,517,26.88,Prepaid,Premium,126,55,Yes,Yes,0
NSat2515,Male,No,No,0,349,27.65,Postpaid,Premium,162.6,60,Yes,Yes,0
NSat2516,Male,No,No,0,220,30.6,Postpaid,Premium,300,20,Yes,Yes,0
NSat2517,Female,No,No,0,254,29.06,Prepaid,Basic,88,14,No,Yes,0
NSat2518,Female,Yes,No,1,365,20.09,Prepaid,Basic,80,1,No,No,0
NSat2519,Female,Yes,No,1,455,26.29,Prepaid,Basic,80,6,No,No,0
NSat2520,Male,No,No,0,380,27.58,Prepaid,Basic,80,9,No,No,1
NSat2521,Male,Yes,Yes,0,210,28.31,Prepaid,Basic,92,13,Yes,No,0
NSat2522,Male,Yes,No,1,107,21.99,Prepaid,Premium,126,32,Yes,Yes,0
NSat2523,Male,Yes,Yes,0,302,27.75,Prepaid,Basic,92,6,Yes,No,1
NSat2524,Female,No,No,0,310,32.63,Prepaid,Basic,92,9,Yes,No,1
NSat2525,Male,Yes,No,0,117,24.78,Prepaid,Basic,92,11,Yes,No,1
NSat2526,Male,No,No,0,393,22.46,Postpaid,Premium,121.8,46,Yes,Yes,0
NSat2527,Male,Yes,Yes,1,514,25,Prepaid,Premium,126,57,Yes,Yes,0
NSat2528,Male,Yes,Yes,0,399,21.16,Prepaid,Premium,126,26,Yes,Yes,0
NSat2529,Male,Yes,Yes,0,328,25.18,Postpaid,Premium,273.95,51,Yes,Yes,0
NSat2530,Female,No,No,1,427,25.24,Postpaid,Premium,241.5,42,Yes,Yes,0
NSat2531,Female,Yes,Yes,0,206,25.46,Prepaid,Premium,126,15,Yes,Yes,0
NSat2532,Male,Yes,Yes,0,425,26.08,Prepaid,Basic,80,6,No,No,0
NSat2533,Male,No,No,0,338,26.16,Postpaid,Premium,279.2,32,Yes,Yes,0
NSat2534,Male,Yes,Yes,1,459,24.71,Prepaid,Premium,126,30,Yes,Yes,0
NSat2535,Female,No,No,0,368,27.77,Prepaid,Premium,126,26,Yes,Yes,0
NSat2536,Male,No,No,0,39,24.38,Prepaid,Basic,92,3,Yes,No,1
NSat2537,Female,Yes,No,0,383,27.06,Prepaid,Basic,92,8,Yes,No,1
NSat2538,Female,Yes,Yes,0,315,25.83,Prepaid,Basic,80,5,No,No,0
NSat2539,Female,Yes,No,0,154,28.21,Prepaid,Premium,126,57,Yes,Yes,0
NSat2540,Female,Yes,Yes,0,492,20.96,Prepaid,Basic,88,14,No,Yes,1
NSat2541,Female,Yes,Yes,0,359,23.61,Prepaid,Basic,100,3,Yes,Yes,1
NSat2542,Female,No,No,0,408,27.86,Prepaid,Premium,126,21,Yes,Yes,0
NSat2543,Female,No,No,0,181,26.61,Prepaid,Basic,80,14,No,No,1
NSat2544,Male,No,No,0,217,27.64,Prepaid,Basic,92,3,Yes,No,0
NSat2545,Male,No,No,0,483,24.35,Postpaid,Premium,121.2,24,Yes,Yes,0
NSat2546,Male,Yes,Yes,0,484,24.39,Prepaid,Basic,80,14,No,No,1
NSat2547,Male,Yes,Yes,0,84,19.11,Prepaid,Basic,80,2,No,No,0
NSat2548,Female,No,No,0,29,27.15,Postpaid,Premium,141.75,54,Yes,Yes,0
NSat2549,Male,Yes,No,1,407,22.47,Postpaid,Premium,181.4,8,Yes,Yes,0
NSat2550,Male,No,No,0,409,26.69,Prepaid,Basic,80,14,No,No,1
NSat2551,Male,Yes,Yes,0,145,23.97,Prepaid,Basic,92,1,Yes,No,0
NSat2552,Female,Yes,Yes,0,50,24.03,Prepaid,Basic,100,8,Yes,Yes,1
NSat2553,Male,Yes,Yes,0,285,25.64,Prepaid,Basic,80,7,No,No,1
NSat2554,Female,Yes,Yes,0,474,26.29,Prepaid,Basic,92,5,Yes,No,0
NSat2555,Male,No,No,0,97,30.48,Prepaid,Basic,92,3,Yes,No,1
NSat2556,Female,Yes,Yes,0,134,25.86,Prepaid,Basic,92,10,Yes,No,0
NSat2557,Female,No,No,0,433,22.75,Postpaid,Premium,318.25,51,Yes,Yes,0
NSat2558,Male,No,No,0,182,28.16,Postpaid,Premium,172.8,41,Yes,Yes,0
NSat2559,Male,No,No,0,242,29.66,Prepaid,Premium,126,46,Yes,Yes,0
NSat2560,Male,No,No,0,233,22.97,Prepaid,Basic,88,13,No,Yes,1
NSat2561,Male,Yes,No,0,237,23.69,Prepaid,Basic,100,10,Yes,Yes,1
NSat2562,Male,Yes,No,0,405,23.13,Prepaid,Premium,126,48,Yes,Yes,0
NSat2563,Male,Yes,Yes,0,155,21.21,Postpaid,Premium,259.85,18,Yes,Yes,0
NSat2564,Male,Yes,Yes,0,377,19.86,Prepaid,Basic,92,8,Yes,No,1
NSat2565,Male,No,No,0,196,7.77,Postpaid,Premium,226.8,46,Yes,Yes,0
NSat2566,Male,Yes,Yes,0,297,6.49,Postpaid,Premium,262.3,28,Yes,Yes,0
NSat2567,Male,Yes,Yes,0,36,13.38,Prepaid,Basic,88,14,No,Yes,0
NSat2568,Male,Yes,No,0,141,10.01,Prepaid,Basic,100,7,Yes,Yes,0
NSat2569,Female,No,No,0,363,9.11,Prepaid,Premium,126,58,Yes,Yes,0
NSat2570,Female,No,No,0,146,11.34,Prepaid,Basic,88,11,No,Yes,1
NSat2571,Female,Yes,Yes,0,280,9.12,Prepaid,Premium,126,28,Yes,Yes,0
NSat2572,Male,No,No,1,400,10.62,Prepaid,Basic,100,5,Yes,Yes,1
NSat2573,Female,No,No,0,228,8.94,Postpaid,Premium,145.15,27,Yes,Yes,0
NSat2574,Male,Yes,No,0,174,9.67,Prepaid,Premium,126,56,Yes,Yes,0
NSat2575,Female,Yes,No,1,92,10.6,Prepaid,Basic,100,12,Yes,Yes,1
NSat2576,Male,Yes,No,0,420,10.77,Postpaid,Premium,206.2,23,Yes,Yes,0
NSat2577,Male,Yes,Yes,0,308,8.49,Prepaid,Basic,92,10,Yes,No,0
NSat2578,Male,No,No,0,158,11.07,Prepaid,Basic,80,6,No,No,0
NSat2579,Male,Yes,No,1,177,4.88,Prepaid,Basic,92,1,Yes,No,0
NSat2580,Male,No,No,0,409,11.26,Prepaid,Premium,126,45,Yes,Yes,0
NSat2581,Female,Yes,Yes,0,428,12.33,Prepaid,Basic,80,14,No,No,1
NSat2582,Female,No,No,0,519,6.09,Postpaid,Premium,277.5,26,Yes,Yes,0
NSat2583,Female,No,No,1,77,6.29,Prepaid,Basic,92,7,Yes,No,1
NSat2584,Female,Yes,Yes,0,166,10.99,Prepaid,Premium,126,59,Yes,Yes,0
NSat2585,Female,No,No,0,72,12.31,Prepaid,Basic,80,13,No,No,0
NSat2586,Female,No,No,1,457,11.62,Prepaid,Basic,92,11,Yes,No,1
NSat2587,Male,No,No,0,376,10.83,Postpaid,Premium,325.2,29,Yes,Yes,0
NSat2588,Male,Yes,Yes,0,77,8.13,Prepaid,Basic,80,7,No,No,1
NSat2589,Male,Yes,No,0,452,4.62,Prepaid,Premium,126,57,Yes,Yes,0
NSat2590,Male,Yes,Yes,0,451,10.92,Postpaid,Premium,252.2,56,Yes,Yes,0
NSat2591,Male,Yes,No,0,413,11.66,Prepaid,Premium,126,24,Yes,Yes,0
NSat2592,Male,Yes,Yes,0,328,6.09,Prepaid,Basic,92,13,Yes,No,0
NSat2593,Male,Yes,Yes,0,63,12.48,Prepaid,Basic,92,13,Yes,No,1
NSat2594,Male,No,No,0,273,10.21,Prepaid,Premium,126,60,Yes,Yes,0
NSat2595,Male,No,No,0,87,8.69,Prepaid,Premium,126,43,Yes,Yes,0
NSat2596,Female,No,No,0,259,14.22,Prepaid,Premium,126,46,Yes,Yes,0
NSat2597,Male,No,No,0,146,13.81,Prepaid,Basic,88,8,No,Yes,1
NSat2598,Male,No,No,0,94,10.42,Postpaid,Premium,323.95,28,Yes,Yes,0
NSat2599,Male,Yes,No,0,258,10.23,Postpaid,Premium,122.3,46,Yes,Yes,0
NSat2600,Male,Yes,No,0,134,4.88,Prepaid,Basic,80,4,No,No,1
NSat2601,Male,No,No,0,144,5.07,Prepaid,Basic,88,11,No,Yes,0
NSat2602,Male,No,No,0,380,10.63,Prepaid,Premium,126,52,Yes,Yes,0
NSat2603,Female,Yes,Yes,0,121,13.25,Prepaid,Basic,92,12,Yes,No,1
NSat2604,Male,No,No,0,140,4.99,Prepaid,Basic,100,2,Yes,Yes,1
