OrderID,SalesDate,ProductID,CustomerID,PersonnelID,SalesChannel,PaymentMode,StoreID,Quantity,SalesAmount
387,1/3/2023,124,BM-1650,26,In-store,Credit Card,3,4,28764
388,1/3/2023,171,RB-19705,49,Online,Debit Card,4,7,132993
389,1/3/2023,166,FC-14245,17,Online,Cash,1,8,151992
390,1/3/2023,157,TT-21220,18,In-store,Debit Card,5,3,112500
391,1/3/2023,48,CY-12745,56,Online,Mobile Payment,7,5,427000
392,1/3/2023,39,SJ-20215,43,Online,Mobile Payment,6,4,43200
393,1/3/2023,75,PB-18805,72,Online,Mobile Payment,5,5,320204.25
394,1/3/2023,115,BP-1230,51,Online,Mobile Payment,4,9,88200
395,1/3/2023,163,RW-19690,42,Online,Mobile Payment,7,2,91000
396,1/3/2023,183,RW-19540,73,Online,Debit Card,2,3,56997
397,1/3/2023,190,DB-3360,63,Online,Cash,7,5,187500
398,1/3/2023,16,DK-13150,84,In-store,Debit Card,6,2,39600
399,1/3/2023,46,RW-9540,64,Online,Cash,3,4,232800
400,1/3/2023,9,MP-17470,69,Online,Credit Card,6,3,38400
401,1/3/2023,142,TB-21625,22,In-store,Credit Card,2,8,71928
402,1/3/2023,36,MO-17800,15,In-store,Cash,5,5,59000
403,1/3/2023,156,NF-18475,64,Online,Cash,3,4,150000
404,1/3/2023,88,MR-17545,90,Online,Debit Card,3,8,204886.8
405,1/3/2023,174,CB-12415,88,Online,Cash,6,8,159992
406,1/3/2023,29,LC-17050,43,Online,Credit Card,6,4,75200
407,1/3/2023,52,RA-19885,30,Online,Mobile Payment,4,7,428400
408,1/3/2023,19,MG-8145,15,In-store,Mobile Payment,5,3,77400
409,1/3/2023,217,JE-16165,80,In-store,Debit Card,4,4,79996
410,1/3/2023,38,JK-16090,75,In-store,Debit Card,2,5,59000
411,1/3/2023,55,EM-13960,37,In-store,Cash,4,6,336600
412,1/3/2023,84,DJ-13420,50,Online,Credit Card,1,4,58523.4
413,1/3/2023,112,CD-11920,61,In-store,Mobile Payment,5,3,41400
414,1/3/2023,26,BO-11425,80,In-store,Cash,4,9,169200
415,1/3/2023,138,LW-17215,22,In-store,Debit Card,2,9,64719
416,1/3/2023,8,PJ-19015,67,Online,Cash,4,9,133200
417,1/3/2023,10,KM-16720,98,In-store,Cash,6,5,84000
418,1/3/2023,47,SV-20785,91,In-store,Credit Card,5,8,300800
419,1/3/2023,28,BG-11695,97,In-store,Debit Card,5,9,169200
420,1/3/2023,91,CS-12130,10,Online,Debit Card,7,5,68579.25
421,1/3/2023,152,MC-17425,15,In-store,Cash,5,6,225000
422,1/3/2023,81,BD-1635,33,Online,Cash,4,8,219526.8
423,1/3/2023,124,RF-19345,93,Online,Credit Card,5,6,43146
424,1/3/2023,156,JE-16165,84,In-store,Cash,6,5,187500
425,1/3/2023,154,MG-7680,59,In-store,Debit Card,4,3,112500
426,1/3/2023,14,CC-12475,54,In-store,Cash,4,1,15800
427,1/3/2023,178,LT-16765,25,Online,Credit Card,7,9,170991
428,1/3/2023,102,FH-14365,31,In-store,Mobile Payment,7,7,110600
429,1/3/2023,199,BF-10975,62,Online,Credit Card,2,1,37500
430,1/3/2023,145,CJ-12010,32,Online,Cash,3,6,53946
431,1/3/2023,178,SH-9975,11,Online,Cash,3,6,113994
432,1/3/2023,84,SL-20155,58,In-store,Mobile Payment,1,9,131677.65
433,1/3/2023,53,NC-8340,28,Online,Mobile Payment,7,3,153900
434,1/3/2023,88,JB-5400,95,In-store,Debit Card,6,6,153665.1
435,1/3/2023,100,VG-21805,2,Online,Credit Card,3,8,256126.8
436,1/3/2023,127,TB-21250,50,Online,Mobile Payment,1,2,14382
437,1/3/2023,72,PS-18970,64,In-store,Cash,3,8,439126.8
438,1/3/2023,218,BB-11545,77,In-store,Credit Card,4,8,159992
439,1/3/2023,135,SG-10470,18,Online,Mobile Payment,5,7,62937
440,1/3/2023,97,SP-20920,40,In-store,Mobile Payment,2,3,109772.55
441,1/3/2023,32,NZ-18565,61,In-store,Debit Card,5,1,11800
442,1/3/2023,44,Dp-13240,37,In-store,Credit Card,4,7,326200
443,1/3/2023,220,GZ-14470,32,Online,Cash,3,7,139993
444,1/3/2023,145,AH-10075,69,Online,Mobile Payment,6,4,35964
445,1/3/2023,126,CB-2025,97,Online,Mobile Payment,5,3,21573
446,1/3/2023,21,SC-20050,53,In-store,Credit Card,5,6,154800
447,1/3/2023,189,AM-10705,94,Online,Credit Card,4,4,150000
448,1/3/2023,88,JS-15595,54,Online,Credit Card,4,3,76832.55
449,1/3/2023,94,BS-11380,78,In-store,Debit Card,4,9,403432.65
450,1/3/2023,130,TC-21295,31,In-store,Credit Card,7,4,71964
451,1/3/2023,137,JL-5130,58,In-store,Mobile Payment,1,5,58455
452,1/3/2023,187,Dp-13240,42,In-store,Cash,7,2,75000
453,1/3/2023,43,NF-18385,31,In-store,Debit Card,7,4,203200
454,1/3/2023,203,AS-10090,56,Online,Debit Card,7,5,187500
455,1/3/2023,8,EL-13735,91,Online,Credit Card,5,2,29600
456,1/3/2023,135,FH-14275,32,In-store,Credit Card,3,4,35964
457,1/3/2023,54,LT-16765,58,In-store,Debit Card,1,7,392700
458,1/3/2023,137,BN-11470,76,Online,Credit Card,1,8,93528
459,1/3/2023,218,BP-11230,90,In-store,Mobile Payment,3,3,59997
460,1/3/2023,181,DM-13525,24,Online,Cash,5,4,75996
461,1/3/2023,65,OT-18730,58,Online,Cash,1,2,87821.7
462,1/3/2023,85,SM-10320,22,In-store,Debit Card,2,8,234166.8
463,1/3/2023,68,PM-19135,66,Online,Cash,2,8,409846.8
464,1/3/2023,214,TS-11430,57,Online,Credit Card,5,7,90993
465,1/3/2023,222,TS-21340,93,In-store,Cash,5,4,98000
466,1/3/2023,45,AM-10705,13,In-store,Debit Card,6,3,174600
467,1/3/2023,180,LS-17245,98,Online,Credit Card,6,4,75996
468,1/3/2023,171,DR-12940,42,In-store,Credit Card,7,4,75996
469,1/3/2023,218,DW-3480,13,Online,Cash,6,2,39998
470,1/3/2023,95,SF-20200,18,In-store,Mobile Payment,5,3,41147.55
471,1/3/2023,142,CM-11815,42,In-store,Debit Card,7,7,62937
472,1/3/2023,189,FG-14260,8,Online,Mobile Payment,7,8,300000
473,1/3/2023,77,KN-6705,24,Online,Debit Card,5,9,246967.65
474,1/3/2023,9,TB-11520,98,In-store,Debit Card,6,5,64000
475,1/3/2023,165,GM-14440,56,In-store,Debit Card,7,1,18999
476,1/3/2023,93,CM-12655,62,In-store,Debit Card,2,6,123470.1
477,1/3/2023,51,JB-15400,56,In-store,Credit Card,7,3,97200
478,1/3/2023,124,JS-16030,43,In-store,Mobile Payment,6,2,14382
479,1/3/2023,159,AM-10705,63,In-store,Cash,7,5,187500
480,1/3/2023,4,SF-20200,51,In-store,Credit Card,4,9,214200
481,1/3/2023,220,AM-10705,82,Online,Debit Card,4,5,99995
482,1/3/2023,220,JF-15295,10,Online,Cash,7,4,79996
483,1/3/2023,208,KH-16510,62,In-store,Debit Card,2,7,90993
484,1/3/2023,207,DL-13330,18,Online,Cash,5,8,103992
485,1/3/2023,191,KN-16390,67,Online,Mobile Payment,4,6,285000
486,1/3/2023,98,SV-20935,68,Online,Mobile Payment,6,6,164645.1
487,1/3/2023,138,MD-17860,82,In-store,Cash,4,6,43146
488,1/3/2023,63,LS-17200,41,Online,Credit Card,4,7,179275.95
489,1/3/2023,96,JM-15865,79,Online,Mobile Payment,5,9,164617.65
490,1/3/2023,47,AC-10450,99,Online,Debit Card,4,6,225600
491,1/3/2023,38,CM-12445,58,In-store,Mobile Payment,1,2,23600
492,1/3/2023,4,SS-20140,69,Online,Debit Card,6,1,23800
493,1/3/2023,186,BW-11110,75,Online,Debit Card,2,4,190000
494,1/3/2023,173,JE-15610,77,Online,Cash,4,2,37998
495,1/3/2023,208,GH-14425,13,In-store,Credit Card,6,6,77994
496,1/3/2023,80,JK-16090,13,Online,Cash,6,6,164645.1
497,1/3/2023,19,SM-20320,14,Online,Mobile Payment,5,7,180600
498,1/3/2023,166,CJ-12010,10,In-store,Credit Card,7,2,37998
499,1/3/2023,69,GR-14560,13,Online,Cash,6,6,153665.1
500,1/3/2023,22,TS-21370,98,In-store,Credit Card,6,8,206400
501,1/3/2023,210,DH-3675,30,Online,Credit Card,4,2,25998
502,1/3/2023,150,SW-20275,22,In-store,Cash,2,3,103500
503,1/3/2023,206,GH-14425,98,In-store,Credit Card,6,5,122500
504,1/3/2023,223,JM-15865,50,Online,Credit Card,1,7,90993
505,1/3/2023,211,CM-12115,77,In-store,Cash,4,2,25998
506,1/3/2023,97,SC-20845,15,In-store,Credit Card,5,2,73181.7
507,1/3/2023,173,GP-4740,15,In-store,Mobile Payment,5,7,132993
508,1/3/2023,16,AF-10870,46,In-store,Mobile Payment,3,6,118800
509,1/3/2023,127,TS-21505,16,Online,Cash,2,5,35955
510,1/3/2023,97,CR-12730,17,Online,Cash,1,2,73181.7
511,1/3/2023,120,FH-14365,89,Online,Cash,4,2,19600
512,1/3/2023,173,BM-11575,88,In-store,Debit Card,6,9,170991
513,1/3/2023,140,AH-10030,59,In-store,Cash,4,7,62937
514,1/3/2023,45,AG-10495,59,Online,Cash,4,9,523800
515,1/3/2023,81,BN-11470,89,Online,Cash,4,9,246967.65
516,1/3/2023,188,MW-18235,5,Online,Cash,6,1,49999
517,1/3/2023,26,AG-675,15,In-store,Debit Card,5,3,56400
518,1/3/2023,172,SW-20755,88,In-store,Debit Card,6,5,99995
519,1/3/2023,192,CS-12460,91,In-store,Cash,5,2,75000
520,1/3/2023,16,SK-19990,42,In-store,Credit Card,7,1,19800
521,1/3/2023,95,MP-18175,41,In-store,Credit Card,4,3,41147.55
522,1/3/2023,164,AG-10900,14,Online,Credit Card,5,9,170991
523,1/3/2023,99,AJ-960,78,In-store,Credit Card,4,9,329317.65
524,1/3/2023,163,MC-7275,95,In-store,Credit Card,6,9,409500
525,1/3/2023,6,JF-15295,24,In-store,Mobile Payment,5,8,190400
526,1/3/2023,29,ER-13855,94,In-store,Credit Card,4,3,56400
527,1/3/2023,80,MM-7260,86,In-store,Debit Card,5,9,246967.65
528,1/3/2023,65,EJ-13720,62,In-store,Credit Card,2,4,175643.4
529,1/3/2023,193,MS-17365,2,In-store,Mobile Payment,3,7,262500
530,1/3/2023,34,AJ-10780,58,Online,Credit Card,1,6,76800
531,1/3/2023,104,DH-13675,35,In-store,Mobile Payment,3,4,55200
532,1/3/2023,104,NM-18445,47,In-store,Cash,5,7,96600
533,1/3/2023,135,HE-14800,23,In-store,Cash,4,4,35964
534,1/3/2023,113,KT-16480,43,In-store,Cash,6,1,13800
535,1/3/2023,50,SB-20170,5,In-store,Debit Card,6,9,768600
536,1/3/2023,30,EM-14140,50,In-store,Cash,1,7,152600
537,1/3/2023,114,VT-21700,6,Online,Credit Card,3,2,23600
538,1/3/2023,183,JS-15880,49,Online,Debit Card,4,8,151992
539,1/3/2023,80,BC-11125,18,In-store,Mobile Payment,5,3,82322.55
540,1/3/2023,68,FC-14245,51,Online,Mobile Payment,4,5,256154.25
541,1/3/2023,81,RH-9600,78,In-store,Debit Card,4,1,27440.85
542,1/3/2023,92,RB-19330,43,Online,Mobile Payment,6,3,43892.55
543,1/3/2023,95,CS-11950,78,Online,Debit Card,4,3,41147.55
544,1/3/2023,81,BW-11110,25,Online,Credit Card,7,8,219526.8
545,1/3/2023,59,CM-12235,86,In-store,Cash,5,5,109754.25
546,1/3/2023,55,LW-16825,67,In-store,Cash,4,2,112200
547,1/3/2023,184,RD-19585,50,Online,Credit Card,1,7,262500
548,1/4/2023,62,JS-15880,91,In-store,Credit Card,5,3,65852.55
549,1/4/2023,207,BT-11680,57,Online,Credit Card,5,6,77994
550,1/4/2023,5,SG-20470,43,In-store,Debit Card,6,2,43600
551,1/4/2023,138,AC-10450,48,Online,Mobile Payment,7,5,35955
552,1/4/2023,202,TB-21175,92,Online,Cash,2,7,262500
553,1/4/2023,40,MD-7860,55,Online,Credit Card,6,6,70800
554,1/4/2023,171,JH-16180,5,Online,Debit Card,6,9,170991
555,1/4/2023,89,CC-12145,84,In-store,Mobile Payment,6,3,87812.55
556,1/4/2023,90,XP-21865,47,In-store,Debit Card,5,4,102443.4
557,1/4/2023,114,TS-21370,86,Online,Debit Card,5,3,35400
558,1/4/2023,108,ML-17410,61,In-store,Debit Card,5,6,94800
559,1/4/2023,60,MY-18295,19,In-store,Credit Card,5,6,263465.1
560,1/4/2023,30,TT-21070,63,Online,Cash,7,3,65400
561,1/4/2023,163,BS-11665,5,Online,Credit Card,6,9,409500
562,1/4/2023,14,NL-18310,58,In-store,Debit Card,1,3,47400
563,1/4/2023,89,SC-20230,62,In-store,Mobile Payment,2,3,87812.55
564,1/4/2023,178,CA-11965,50,In-store,Mobile Payment,1,7,132993
565,1/4/2023,136,QJ-19255,43,In-store,Credit Card,6,3,80973
566,1/4/2023,146,RE-19450,97,In-store,Cash,5,4,146000
567,1/4/2023,31,CP-2085,6,In-store,Mobile Payment,3,9,196200
568,1/4/2023,88,JK-5730,62,Online,Cash,2,3,76832.55
569,1/4/2023,71,HZ-14950,19,Online,Debit Card,5,3,96047.55
570,1/4/2023,105,AR-10570,40,In-store,Mobile Payment,2,4,55200
571,1/4/2023,39,EH-14005,42,Online,Cash,7,8,86400
572,1/4/2023,37,JR-15700,53,Online,Debit Card,5,9,106200
573,1/4/2023,57,PL-18925,58,Online,Credit Card,1,3,95700
574,1/4/2023,51,TC-21145,82,Online,Credit Card,4,3,97200
575,1/4/2023,201,DG-13300,57,Online,Credit Card,5,4,150000
576,1/4/2023,106,LW-16990,88,In-store,Cash,6,3,59400
577,1/4/2023,9,Dl-13600,98,In-store,Mobile Payment,6,4,51200
578,1/4/2023,203,SC-20095,32,In-store,Mobile Payment,3,2,75000
579,1/4/2023,31,NC-18415,74,In-store,Cash,6,3,65400
580,1/4/2023,204,EB-13930,31,In-store,Mobile Payment,7,2,39998
581,1/4/2023,71,GP-4740,58,In-store,Cash,1,8,256126.8
582,1/4/2023,214,SB-20170,52,In-store,Cash,4,7,90993
583,1/4/2023,137,CP-12085,69,Online,Debit Card,6,3,35073
584,1/4/2023,178,SM-20005,87,Online,Credit Card,4,3,56997
585,1/4/2023,160,JR-15670,14,Online,Debit Card,5,9,337500
586,1/4/2023,222,CM-12160,16,In-store,Debit Card,2,3,73500
587,1/4/2023,177,DL-12925,96,Online,Mobile Payment,4,8,151992
588,1/4/2023,96,FM-14290,63,Online,Debit Card,7,3,54872.55
589,1/4/2023,220,DP-13165,94,Online,Cash,4,3,59997
590,1/4/2023,85,CK-12595,75,Online,Credit Card,2,7,204895.95
591,1/4/2023,192,RH-19510,5,In-store,Cash,6,9,337500
592,1/4/2023,194,GM-14440,84,Online,Debit Card,6,2,59998
593,1/4/2023,21,CM-11830,53,In-store,Mobile Payment,5,9,232200
594,1/4/2023,198,PP-18955,68,In-store,Credit Card,6,2,75000
595,1/4/2023,16,RW-19690,53,In-store,Cash,5,7,138600
596,1/4/2023,200,MM-17260,22,Online,Mobile Payment,2,3,112500
597,1/4/2023,122,ME-17320,21,Online,Debit Card,2,1,13491
598,1/4/2023,208,CS-12490,5,In-store,Debit Card,6,4,51996
599,1/4/2023,166,GH-14410,14,In-store,Mobile Payment,5,8,151992
600,1/4/2023,35,MC-17635,57,Online,Debit Card,5,8,86400
601,1/4/2023,209,VT-21700,15,In-store,Mobile Payment,5,1,12999
602,1/4/2023,119,TB-21625,18,Online,Cash,5,7,89600
603,1/4/2023,34,SJ-20215,51,In-store,Cash,4,7,89600
604,1/4/2023,35,TA-21385,21,In-store,Debit Card,2,1,10800
605,1/4/2023,92,DJ-13420,25,In-store,Debit Card,7,7,102415.95
606,1/4/2023,124,DP-13105,76,Online,Credit Card,1,9,64719
607,1/4/2023,79,LM-7065,22,Online,Mobile Payment,2,3,164672.55
608,1/4/2023,137,AR-10510,42,In-store,Credit Card,7,3,35073
609,1/4/2023,168,JH-15910,40,In-store,Debit Card,2,8,151992
610,1/4/2023,141,PC-19000,8,Online,Credit Card,7,7,188937
611,1/4/2023,122,CM-12235,37,Online,Debit Card,4,3,40473
612,1/4/2023,144,DK-3375,42,Online,Credit Card,7,5,67455
613,1/4/2023,135,NM-18520,22,In-store,Credit Card,2,3,26973
614,1/4/2023,173,EG-13900,90,In-store,Cash,3,3,56997
615,1/4/2023,151,AH-10075,86,In-store,Credit Card,5,5,172500
616,1/4/2023,203,DK-12895,31,In-store,Mobile Payment,7,4,150000
617,1/4/2023,114,AS-10630,11,In-store,Credit Card,3,3,35400
618,1/4/2023,207,CL-11890,43,In-store,Debit Card,6,4,51996
619,1/4/2023,5,CA-12265,40,Online,Cash,2,9,196200
620,1/4/2023,29,PF-19165,30,In-store,Debit Card,4,5,94000
621,1/4/2023,129,DB-12970,56,Online,Cash,7,1,22491
622,1/4/2023,79,PC-19000,98,Online,Cash,6,7,384235.95
623,1/4/2023,141,CL-12565,42,Online,Credit Card,7,5,134955
624,1/4/2023,97,DR-12940,33,In-store,Debit Card,4,2,73181.7
625,1/4/2023,43,JR-15670,54,In-store,Debit Card,4,8,406400
626,1/4/2023,102,NF-18475,11,Online,Cash,3,6,94800
627,1/4/2023,69,MF-17665,21,Online,Mobile Payment,2,1,25610.85
628,1/4/2023,163,IM-15055,50,In-store,Cash,1,4,182000
629,1/4/2023,65,EB-13930,74,Online,Credit Card,6,6,263465.1
630,1/4/2023,187,EB-13975,58,Online,Cash,1,6,225000
631,1/4/2023,210,AA-10315,72,In-store,Credit Card,5,7,90993
632,1/4/2023,66,JH-15820,59,In-store,Mobile Payment,4,8,351286.8
633,1/4/2023,163,MV-17485,40,In-store,Debit Card,2,1,45500
634,1/4/2023,188,JW-15955,43,Online,Cash,6,7,349993
635,1/4/2023,178,LA-16780,30,In-store,Cash,4,2,37998
636,1/4/2023,173,FM-14215,91,In-store,Cash,5,6,113994
637,1/4/2023,153,HG-15025,98,Online,Credit Card,6,3,112500
638,1/4/2023,214,HW-14935,28,In-store,Mobile Payment,7,1,12999
639,1/4/2023,171,TS-21610,86,Online,Debit Card,5,4,75996
640,1/4/2023,42,MC-17575,24,Online,Cash,5,1,50800
641,1/4/2023,101,MC-17635,53,Online,Cash,5,5,79000
642,1/4/2023,213,CR-12625,99,Online,Mobile Payment,4,4,51996
643,1/4/2023,38,JF-5415,8,Online,Cash,7,2,23600
644,1/4/2023,212,AH-10210,62,In-store,Credit Card,2,6,77994
645,1/4/2023,11,LH-16750,76,Online,Debit Card,1,5,84000
646,1/4/2023,46,PM-19135,53,In-store,Cash,5,4,232800
647,1/4/2023,205,PO-19195,55,Online,Debit Card,6,6,165000
648,1/4/2023,174,KD-16345,54,Online,Cash,4,6,119994
649,1/4/2023,129,TS-21610,8,Online,Debit Card,7,2,44982
650,1/4/2023,35,AR-10510,62,In-store,Debit Card,2,4,43200
651,1/4/2023,190,PG-18895,76,In-store,Credit Card,1,5,187500
652,1/4/2023,87,LC-17050,86,Online,Cash,5,1,29270.85
653,1/4/2023,138,DJ-13420,13,Online,Credit Card,6,4,28764
654,1/4/2023,132,HK-14890,40,Online,Debit Card,2,5,35955
655,1/4/2023,18,CJ-12010,26,In-store,Mobile Payment,3,1,21800
656,1/4/2023,69,RR-19315,81,In-store,Credit Card,4,7,179275.95
657,1/4/2023,194,HH-5010,42,Online,Credit Card,7,6,179994
658,1/4/2023,117,SH-20635,42,In-store,Credit Card,7,8,94400
659,1/4/2023,9,SV-20785,17,In-store,Debit Card,1,9,115200
660,1/4/2023,164,AR-10825,71,In-store,Cash,2,5,94995
661,1/4/2023,166,DV-13465,19,Online,Cash,5,4,75996
662,1/4/2023,63,RP-9855,58,Online,Cash,1,2,51221.7
663,1/4/2023,22,NF-18385,54,Online,Debit Card,4,8,206400
664,1/4/2023,38,DM-13345,18,Online,Cash,5,6,70800
665,1/4/2023,33,LR-17035,51,Online,Debit Card,4,6,82800
666,1/4/2023,144,DR-12940,98,Online,Mobile Payment,6,4,53964
667,1/4/2023,73,AF-10870,14,In-store,Mobile Payment,5,5,274454.25
668,1/4/2023,217,IM-5055,53,Online,Cash,5,1,19999
669,1/4/2023,40,VG-21805,13,In-store,Debit Card,6,3,35400
670,1/4/2023,38,CK-12325,21,Online,Credit Card,2,2,23600
671,1/4/2023,11,AS-285,35,In-store,Credit Card,3,7,117600
672,1/4/2023,27,DK-12985,98,Online,Debit Card,6,2,37600
673,1/4/2023,192,ED-13885,72,In-store,Mobile Payment,5,3,112500
674,1/4/2023,172,RW-19540,40,Online,Debit Card,2,9,179991
675,1/4/2023,58,EH-4185,74,Online,Mobile Payment,6,7,223300
676,1/4/2023,220,ML-17395,97,In-store,Debit Card,5,5,99995
677,1/4/2023,148,BF-11215,71,Online,Credit Card,2,7,241500
678,1/4/2023,187,MB-7305,14,In-store,Debit Card,5,5,187500
679,1/4/2023,2,CR-12580,86,Online,Credit Card,5,5,84000
680,1/4/2023,26,TB-21520,91,Online,Credit Card,5,3,56400
681,1/4/2023,95,KN-16450,5,Online,Mobile Payment,6,4,54863.4
682,1/4/2023,16,HR-14770,90,In-store,Mobile Payment,3,6,118800
683,1/4/2023,176,CK-12760,77,In-store,Credit Card,4,7,132993
684,1/4/2023,30,PB-19210,88,In-store,Debit Card,6,9,196200
685,1/4/2023,117,AC-10450,51,In-store,Credit Card,4,6,70800
686,1/4/2023,139,DM-12955,10,In-store,Cash,7,3,26973
687,1/4/2023,99,AA-10480,75,Online,Mobile Payment,2,6,219545.1
688,1/4/2023,2,EB-13840,74,Online,Mobile Payment,6,6,100800
689,1/4/2023,18,KM-16720,100,Online,Debit Card,4,4,87200
690,1/4/2023,68,MR-17545,47,In-store,Cash,5,2,102461.7
691,1/4/2023,150,SP-20920,63,Online,Credit Card,7,6,207000
692,1/4/2023,99,EN-13780,56,In-store,Debit Card,7,1,36590.85
693,1/4/2023,72,AH-10465,83,In-store,Credit Card,3,5,274454.25
694,1/4/2023,109,EB-13840,25,Online,Credit Card,7,6,76800
695,1/4/2023,165,AH-10585,75,In-store,Credit Card,2,6,113994
696,1/4/2023,50,CV-2805,75,Online,Mobile Payment,2,5,427000
697,1/4/2023,13,JK-15325,88,Online,Debit Card,6,5,74000
698,1/4/2023,34,RB-9435,32,Online,Debit Card,3,6,76800
699,1/4/2023,177,AG-525,13,In-store,Credit Card,6,9,170991
700,1/4/2023,47,AR-10345,88,Online,Credit Card,6,4,150400
701,1/4/2023,196,MW-8220,58,In-store,Mobile Payment,1,2,75000
702,1/4/2023,157,AH-210,81,In-store,Debit Card,4,8,300000
703,1/4/2023,61,FC-14245,49,In-store,Mobile Payment,4,2,43901.7
704,1/4/2023,64,ML-17410,9,In-store,Debit Card,2,5,128054.25
705,1/4/2023,40,TH-21235,42,In-store,Debit Card,7,5,59000
706,1/4/2023,192,TB-21175,79,In-store,Mobile Payment,5,3,112500
707,1/4/2023,32,TW-21025,58,Online,Cash,1,9,106200
708,1/4/2023,72,LT-7110,3,In-store,Mobile Payment,6,9,494017.65
709,1/4/2023,92,KN-16390,22,Online,Mobile Payment,2,1,14630.85
710,1/4/2023,67,HD-14785,59,In-store,Mobile Payment,4,9,329317.65
711,1/4/2023,82,CC-12610,14,Online,Debit Card,5,5,160079.25
712,1/4/2023,8,BE-11455,76,Online,Debit Card,1,6,88800
713,1/4/2023,187,MC-7575,96,Online,Cash,4,8,300000
714,1/4/2023,222,CS-12460,77,In-store,Cash,4,5,122500
715,1/4/2023,70,ME-17320,84,In-store,Debit Card,6,8,175606.8
716,1/4/2023,184,SW-20275,84,Online,Cash,6,8,300000
717,1/4/2023,72,MH-18025,51,Online,Mobile Payment,4,4,219563.4
718,1/4/2023,6,CR-12820,74,Online,Credit Card,6,4,95200
719,1/4/2023,54,HM-14860,46,In-store,Mobile Payment,3,5,280500
720,1/4/2023,161,CC-2475,28,In-store,Cash,7,2,75000
721,1/4/2023,123,JM-15250,94,In-store,Mobile Payment,4,6,53946
722,1/4/2023,109,CM-12190,69,In-store,Mobile Payment,6,2,25600
723,1/4/2023,146,QJ-19255,22,In-store,Mobile Payment,2,9,328500
724,1/4/2023,108,TS-21505,15,Online,Cash,5,2,31600
725,1/4/2023,195,JD-16150,84,In-store,Debit Card,6,7,297500
726,1/4/2023,97,CS-11860,17,In-store,Mobile Payment,1,7,256135.95
727,1/4/2023,101,RA-19915,49,Online,Debit Card,4,4,63200
728,1/4/2023,92,SB-20185,42,Online,Credit Card,7,4,58523.4
729,1/4/2023,1,MT-18070,93,Online,Mobile Payment,5,9,187200
730,1/4/2023,204,JF-15415,11,Online,Debit Card,3,5,99995
731,1/4/2023,109,MT-8070,71,Online,Cash,2,7,89600
732,1/4/2023,62,ES-14020,76,In-store,Credit Card,1,4,87803.4
733,1/4/2023,158,KM-16375,15,In-store,Cash,5,9,337500
734,1/4/2023,186,PS-18970,49,In-store,Debit Card,4,3,142500
735,1/4/2023,138,EB-13975,48,Online,Credit Card,7,9,64719
736,1/4/2023,36,AF-10870,86,In-store,Cash,5,5,59000
737,1/4/2023,65,MC-17425,8,Online,Debit Card,7,6,263465.1
738,1/4/2023,20,CC-12685,19,In-store,Credit Card,5,4,83200
739,1/4/2023,200,EH-4125,53,Online,Cash,5,5,187500
740,1/4/2023,71,IM-15070,69,Online,Debit Card,6,3,96047.55
741,1/4/2023,64,BS-11665,41,In-store,Debit Card,4,9,230497.65
742,1/4/2023,50,SM-10320,10,Online,Mobile Payment,7,5,427000
743,1/4/2023,119,DA-13450,13,In-store,Debit Card,6,5,64000
744,1/4/2023,160,DB-13060,93,In-store,Cash,5,9,337500
745,1/4/2023,47,SS-10410,19,In-store,Debit Card,5,2,75200
746,1/4/2023,187,BM-11650,21,In-store,Cash,2,5,187500
747,1/4/2023,158,LC-16885,28,In-store,Debit Card,7,1,37500
748,1/4/2023,217,TC-20980,8,Online,Debit Card,7,5,99995
749,1/4/2023,40,SW-20350,47,Online,Credit Card,5,1,11800
750,1/4/2023,4,JW-15220,76,In-store,Debit Card,1,1,23800
751,1/4/2023,41,DA-13450,43,Online,Mobile Payment,6,6,76800
752,1/4/2023,92,CM-1830,49,Online,Debit Card,4,5,73154.25
753,1/4/2023,144,CS-11845,58,Online,Credit Card,1,7,94437
754,1/4/2023,200,MO-17800,30,In-store,Mobile Payment,4,4,150000
755,1/4/2023,142,CR-12730,69,Online,Cash,6,9,80919
756,1/4/2023,172,MY-17380,86,Online,Mobile Payment,5,7,139993
757,1/4/2023,48,MS-7830,61,In-store,Debit Card,5,4,341600
758,1/4/2023,38,SW-20755,75,Online,Cash,2,9,106200
759,1/4/2023,114,HG-14965,26,In-store,Debit Card,3,8,94400
760,1/4/2023,189,MG-17680,42,In-store,Cash,7,2,75000
761,1/4/2023,91,DC-13285,54,Online,Debit Card,4,5,68579.25
762,1/4/2023,152,DL-13315,98,In-store,Cash,6,2,75000
763,1/4/2023,108,TH-21235,43,In-store,Debit Card,6,2,31600
764,1/4/2023,60,DB-13060,23,In-store,Mobile Payment,4,9,395197.65
765,1/4/2023,198,JK-15370,84,Online,Cash,6,5,187500
